id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,1.002,908982884,77,908982884,3850989,1.004,0.996767,0.00086564,0.0865,-18469480.823989034,-1.99142,908164707.586369,908164707.586369,,1.021,-1.96931,2023-10-23T22:44:57.056Z,0.972731,2.86867,2024-01-03T12:05:24.231Z,,2024-09-01T18:04:30.608Z
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),https://coin-images.coingecko.com/coins/images/39716/large/WETH.PNG?1723731945,2500.22,900914846,78,900914846,753546,2522.2,2441.3,-9.617864226284382,-0.38321,-3476578.32443583,-0.38441,360699.586558314,360699.586558314,,2807.8,-12.09426,2024-08-24T17:07:47.789Z,2425.31,1.76933,2024-08-28T01:46:06.015Z,,2024-09-01T18:04:30.600Z
celestia,tia,Celestia,https://coin-images.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,4.33,899239461,79,4610738450,46767238,4.51,4.3,-0.07819538733209264,-1.77277,-16144700.744582653,-1.76371,208112020.900446,1067068493.15045,,20.85,-79.31408,2024-02-10T14:30:02.495Z,2.08,107.01679,2023-10-31T15:14:31.951Z,,2024-09-01T18:04:25.097Z
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,0.01858871,898499905,81,927818985,52187875,0.01913089,0.01838486,-0.000352019178981432,-1.85853,-16003774.793557882,-1.75,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.61223,2021-02-16T03:53:32.207Z,0.00275026,575.37178,2022-12-29T20:41:09.113Z,,2024-09-01T18:04:28.767Z
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.272516,897493147,80,2719676202,57644990,0.286531,0.271002,-0.01175934173995258,-4.1366,-43142186.41758764,-4.58649,3300000000.0,10000000000.0,,1.14,-76.17352,2024-03-16T02:30:23.904Z,0.095364,184.75663,2023-10-19T08:05:30.655Z,,2024-09-01T18:04:20.906Z
quant-network,qnt,Quant,https://coin-images.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,60.96,885047892,82,889205134,10463408,63.06,60.59,-1.9341792780404745,-3.07547,-29882340.802814245,-3.26608,14544176.164091088,14612493.0,14612493.0,427.42,-85.76661,2021-09-11T09:15:00.668Z,0.215773,28094.71808,2018-08-23T00:00:00.000Z,"{'times': 9.588112513756766, 'currency': 'eth', 'percentage': 958.8112513756765}",2024-09-01T18:04:30.154Z
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,0.603127,868909473,83,6018359200,40017178,0.632308,0.596865,-0.025799299723790692,-4.10212,-38159631.21174312,-4.20692,1443764727.588207,10000000000.0,10000000000.0,1.48,-59.49436,2024-06-03T08:29:55.744Z,0.082171,628.94199,2024-01-18T12:14:30.524Z,,2024-09-01T18:04:31.253Z
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://coin-images.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,2470.84,845293613,84,4850021148,40442,2520.85,2444.59,-34.98092197331471,-1.39598,-6487352.562111974,-0.76162,342246.417848466,1963699.16787137,,5307.23,-53.63394,2024-08-06T16:16:30.007Z,2155.76,14.148,2024-02-08T11:26:30.368Z,,2024-09-01T18:04:27.580Z
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00819213,836983631,85,836983631,140175357,0.00860158,0.00808758,-3.8032539844392e-05,-0.46211,-7919827.495221376,-0.93736,102474435128.208,102474435128.208,102719221714.0,0.02836145,-71.19108,2024-06-02T18:00:38.587Z,0.00461057,77.21533,2024-05-24T07:12:14.147Z,,2024-09-01T18:04:30.989Z
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,0.53533,815967474,86,815967474,19232106,0.560729,0.533213,-0.02189377399580761,-3.92908,-32937370.78017938,-3.87998,1528897406.12668,1528897406.12668,,42.4,-98.7395,2021-04-05T13:49:10.098Z,0.391969,36.34111,2023-09-11T19:41:06.528Z,,2024-09-01T18:04:28.785Z
coredaoorg,core,Core,https://coin-images.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,0.893366,807066815,88,1867484234,32458657,0.951712,0.881286,-0.05175608484057925,-5.47613,-47231907.614598155,-5.52873,907552674.574488,2100000000.0,2100000000.0,6.14,-85.53344,2023-02-08T12:55:39.828Z,0.334237,165.91065,2023-11-03T01:20:55.441Z,,2024-09-01T18:04:27.043Z
bitcoin-cash-sv,bsv,Bitcoin SV,https://coin-images.coingecko.com/coins/images/6799/large/BSV.png?1696507128,41.0,806933601,87,857975210,10704581,42.38,40.74,-1.3809249793046448,-3.25811,-26574631.437630415,-3.18829,19750693.75,21000000.0,21000000.0,489.75,-91.63521,2021-04-16T17:09:04.630Z,21.43,91.12159,2023-06-10T04:32:12.266Z,,2024-09-01T18:04:25.764Z
klay-token,klay,Klaytn,https://coin-images.coingecko.com/coins/images/9672/large/klaytn.png?1696509742,0.138671,805963052,89,806262488,24101354,0.144182,0.137493,-0.002415982450949511,-1.71241,-12749703.719905615,-1.55729,5806693656.94806,5808850993.57236,,4.34,-96.80632,2021-03-30T03:44:28.828Z,0.06044,129.27221,2020-04-29T08:19:34.574Z,,2024-09-01T18:02:53.771Z
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,8.30296e-07,803262969,90,821309860,17639141,8.55598e-07,8.26693e-07,-1.8027741634e-08,-2.1251,-19568576.096350312,-2.3782,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-75.86512,2022-01-21T04:00:31.909Z,3.65368e-07,126.66195,2023-10-13T05:10:41.241Z,,2024-09-01T18:04:25.183Z
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,2.47,801755658,91,2168671424,73629910,2.47,2.41,0.04230598,1.74445,15064473.0,1.91492,325335120.37373453,880000000.0,1000000000.0,2.6,-5.29994,2024-08-27T18:23:15.020Z,0.398142,517.23582,2023-01-21T10:15:39.503Z,,2024-09-01T18:04:27.522Z
elrond-erd-2,egld,MultiversX,https://coin-images.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,27.63,755613504,92,755755789,13545189,29.01,27.38,-1.2413400706646485,-4.29892,-35314263.01790488,-4.46492,27360182.0,27365334.0,31415926.0,545.64,-94.93813,2021-11-23T10:33:26.737Z,6.51,324.48106,2020-10-07T01:44:53.554Z,,2024-09-01T18:04:28.749Z
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.999715,753234427,93,753234427,2416382,1.005,0.994069,-0.000657704066092557,-0.06575,66339.0,0.00881,753457941.493242,753457941.493242,,1.052,-4.91957,2023-10-23T22:45:25.398Z,0.928067,7.75883,2022-06-19T16:15:11.558Z,,2024-09-01T18:04:32.393Z
mantra-dao,om,MANTRA,https://coin-images.coingecko.com/coins/images/12151/large/OM_Token.png?1696511991,0.886585,745988617,94,786445193,13683732,0.911909,0.880492,-0.019086314468418353,-2.10742,-17103119.6945529,-2.24129,843162368.65,888888888.0,888888888.0,1.41,-37.35207,2024-07-21T23:11:14.036Z,0.01726188,5031.38065,2023-10-12T17:25:09.068Z,,2024-09-01T18:04:29.695Z
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.074522,737653411,95,737653411,23713330,0.080716,0.072754,-0.006027846650847241,-7.48335,-59087244.4176842,-7.41612,9910172676.71268,9910172676.71268,9999998988.0,0.193328,-61.6293,2024-06-09T12:55:51.835Z,0.00084753,8652.66756,2024-02-29T08:40:24.951Z,,2024-09-01T18:04:23.823Z
flare-networks,flr,Flare,https://coin-images.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.01552342,720491838,96,1589360754,3794469,0.0161673,0.01550034,-0.000586698660573742,-3.6418,-28347127.034261465,-3.78548,46459253314.1536,102486260077.738,,0.150073,-89.67146,2023-01-10T03:14:05.921Z,0.00827405,87.33675,2023-10-19T03:35:41.663Z,,2024-09-01T18:03:20.256Z
eos,eos,EOS,https://coin-images.coingecko.com/coins/images/738/large/eos-eos-logo.png?1696501893,0.462795,699283547,97,971278144,58234083,0.482625,0.460367,-0.018290013667939087,-3.80183,-27857843.02697754,-3.83115,1511920614.7114,2100000000.0,2100000000.0,22.71,-97.96515,2018-04-29T07:50:33.540Z,0.408029,13.26151,2024-08-05T06:45:13.453Z,"{'times': -0.5325305956141263, 'currency': 'usd', 'percentage': -53.25305956141263}",2024-09-01T18:04:30.653Z
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.01354565,691537389,98,843113966,25770711,0.01479788,0.01337369,-0.001193020903885227,-8.0945,-63623543.200751424,-8.42516,51209507703.0,62434008330.0,62434008330.0,0.04416304,-69.58589,2024-03-10T10:40:22.381Z,0.0043383,209.60956,2023-10-29T08:20:14.064Z,,2024-09-01T18:04:25.703Z
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.01795292,685961124,99,685961855,76684468,0.0191667,0.01784118,-0.001106257253645004,-5.80433,-43478930.643080115,-5.96059,38334591400.4891,38334632282.8458,50000000000.0,0.824837,-97.8275,2021-11-26T01:03:48.731Z,0.00013475,13198.46227,2020-12-28T08:46:48.367Z,,2024-09-01T18:04:28.148Z
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,4.54,675488391,100,1222181809,21056121,4.75,4.51,-0.17297746298729688,-3.67088,-27237041.084952712,-3.87592,149226460.659719,270000000.0,270000000.0,164.9,-97.25011,2021-11-06T19:29:29.482Z,0.123718,3565.18717,2020-11-06T08:05:43.662Z,,2024-09-01T18:04:25.243Z
bitcoin,btc,Bitcoin,https://coin-images.coingecko.com/coins/images/1/large/bitcoin.png?1696501400,58225.0,1147100727040,1,1219817844369,21348774041,59130.0,57674.0,-818.6431139463457,-1.38652,-18226117024.586426,-1.56403,19748125.0,21000000.0,21000000.0,73738.0,-21.23601,2024-03-14T07:10:36.635Z,67.81,85550.78496,2013-07-06T00:00:00.000Z,,2024-09-01T18:04:25.694Z
ethereum,eth,Ethereum,https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628,2475.28,297542578335,2,297542578335,8838748801,2525.17,2447.2,-29.890892633137355,-1.19317,-3725729267.6952515,-1.23668,120305767.32756,120305767.32756,,4878.26,-49.36202,2021-11-10T14:24:19.604Z,0.432979,570425.01583,2015-10-20T00:00:00.000Z,"{'times': 55.86344768306062, 'currency': 'btc', 'percentage': 5586.344768306062}",2024-09-01T18:04:27.209Z
tether,usdt,Tether,https://coin-images.coingecko.com/coins/images/325/large/Tether.png?1696501661,1.001,118341887081,3,118341887081,30444595866,1.004,0.997862,0.0008549,0.08545,53160395.0,0.04494,118228802316.484,118228802316.484,,1.32,-24.41955,2018-07-24T00:00:00.000Z,0.572521,74.66633,2015-03-02T00:00:00.000Z,,2024-09-01T18:04:31.715Z
binancecoin,bnb,BNB,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,519.38,75595512871,4,75595512871,601960382,535.34,514.14,-14.470975132617127,-2.71066,-2337218973.7480774,-2.99902,145887575.79,145887575.79,200000000.0,717.48,-27.77871,2024-06-06T14:10:59.816Z,0.0398177,1301255.83781,2017-10-19T00:00:00.000Z,,2024-09-01T18:04:26.010Z
solana,sol,Solana,https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756,133.06,61928600195,5,77447910059,2047793578,136.29,130.35,-2.7744054951107273,-2.04256,-1445368461.1806335,-2.2807,466584880.689484,583511071.799565,,259.96,-48.89183,2021-11-06T21:54:35.825Z,0.500801,26429.57374,2020-05-11T19:35:23.449Z,,2024-09-01T18:04:31.179Z
usd-coin,usdc,USDC,https://coin-images.coingecko.com/coins/images/6319/large/usdc.png?1696506694,1.001,34726158513,6,34726395067,3382364751,1.002,0.996174,0.000785,0.07847,-25861391.76626587,-0.07442,34716727218.3794,34716963708.4092,,1.17,-14.64475,2019-05-08T00:40:28.300Z,0.877647,14.05117,2023-03-11T08:02:13.981Z,,2024-09-01T18:04:32.719Z
ripple,xrp,XRP,https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442,0.556047,31215321896,7,55485314838,541442705,0.568124,0.552618,-0.00904748919824472,-1.60106,-584837587.1583748,-1.8391,56251561168.0,99987294444.0,100000000000.0,3.4,-83.67716,2018-01-07T00:00:00.000Z,0.00268621,20550.81072,2014-05-22T00:00:00.000Z,,2024-09-01T18:04:30.949Z
staked-ether,steth,Lido Staked Ether,https://coin-images.coingecko.com/coins/images/13442/large/steth_logo.png?1696513206,2473.37,24200420080,8,24200420080,30824780,2525.4,2446.31,-31.4206455552403,-1.25442,-346089974.7614403,-1.40994,9798092.35574212,9798092.35574212,,4829.57,-48.80154,2021-11-10T14:40:47.256Z,482.9,412.04909,2020-12-22T04:08:21.854Z,,2024-09-01T18:04:30.663Z
dogecoin,doge,Dogecoin,https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409,0.097584,14206706680,9,14206950320,365303413,0.102046,0.097023,-0.003867135516530368,-3.81181,-550495967.7781124,-3.73035,145775716383.705,145778216383.705,,0.731578,-86.69799,2021-05-08T05:08:23.458Z,8.69e-05,111879.74319,2015-05-06T00:00:00.000Z,,2024-09-01T18:04:29.056Z
tron,trx,TRON,https://coin-images.coingecko.com/coins/images/1094/large/tron-logo.png?1696502193,0.156797,13602580336,10,13602617894,369951430,0.157926,0.155883,-0.001056844535231971,-0.66951,-92594956.01000977,-0.67611,86770395871.8346,86770635455.5297,,0.231673,-32.39084,2018-01-05T00:00:00.000Z,0.00180434,8580.8395,2017-11-12T00:00:00.000Z,"{'times': 81.52496624599695, 'currency': 'usd', 'percentage': 8152.496624599695}",2024-09-01T18:04:32.087Z
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/img-ton.jpg?1724681212,5.31,13431699146,11,27082746957,262330934,5.45,5.23,-0.10462011871520627,-1.93391,-271967454.6572647,-1.98463,2534940475.67535,5111278231.09115,,8.25,-35.71901,2024-06-15T00:36:51.509Z,0.519364,921.53838,2021-09-21T00:33:11.092Z,,2024-09-01T18:04:31.761Z
cardano,ada,Cardano,https://coin-images.coingecko.com/coins/images/975/large/cardano.png?1696502090,0.336089,11952378215,12,15088467770,220637914,0.348346,0.334995,-0.011125072570076944,-3.2041,-423400761.2752075,-3.4212,35646894561.6753,45000000000.0,45000000000.0,3.09,-89.13941,2021-09-02T06:00:10.474Z,0.01925275,1641.34446,2020-03-13T02:22:55.044Z,,2024-09-01T18:04:25.468Z
wrapped-steth,wsteth,Wrapped stETH,https://coin-images.coingecko.com/coins/images/18834/large/wstETH.png?1696518295,2911.07,10207331283,13,10207331283,50923427,2970.55,2880.81,-37.56108459236975,-1.27385,-122359720.52255821,-1.18454,3508460.4920053,3508460.4920053,,7256.02,-59.88066,2022-05-13T15:09:54.509Z,558.54,421.19224,2022-05-13T01:36:45.053Z,,2024-09-01T18:04:23.370Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://coin-images.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1696507857,58098.0,8884617367,14,8884617367,118373013,59250.0,57625.0,-815.5262217554045,-1.38427,-144412509.02566338,-1.59942,153304.87275447,153304.87275447,153304.87275447,73505.0,-21.03559,2024-03-14T07:10:23.403Z,3139.17,1748.99581,2019-04-02T00:00:00.000Z,,2024-09-01T18:04:23.080Z
avalanche-2,avax,Avalanche,https://coin-images.coingecko.com/coins/images/12559/large/Avalanche_Circle_RedWhite_Trans.png?1696512369,21.95,8871290466,15,9747676284,209218659,22.85,21.81,-0.6358826736117678,-2.81489,-287548431.0961323,-3.13957,404934119.038458,444937151.354856,720000000.0,144.96,-84.87228,2021-11-21T14:18:56.538Z,2.8,682.89291,2020-12-31T13:15:21.540Z,,2024-09-01T18:04:24.280Z
shiba-inu,shib,Shiba Inu,https://coin-images.coingecko.com/coins/images/11939/large/shiba.png?1696511800,1.343e-05,7895504792,16,13398758763,186242699,1.385e-05,1.335e-05,-3.76865762106e-07,-2.72977,-238529304.2406597,-2.93248,589260956210494.6,999982345474169.0,,8.616e-05,-84.43323,2021-10-28T03:54:55.568Z,5.6366e-11,23794476.55558,2020-11-28T11:26:25.838Z,,2024-09-01T18:04:31.223Z
weth,weth,WETH,https://coin-images.coingecko.com/coins/images/2518/large/weth.png?1696503332,2474.54,7222771839,17,7225580089,419304363,2524.14,2448.35,-31.476813848476468,-1.25605,-77692878.60513401,-1.06422,2921431.7421167,2922567.60934718,,4799.89,-48.54674,2021-11-09T00:00:00.000Z,82.1,2908.03738,2018-12-15T00:00:00.000Z,,2024-09-01T18:04:24.974Z
chainlink,link,Chainlink,https://coin-images.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1696502009,10.62,6439847350,18,10590112898,218051946,11.09,10.54,-0.38307239517307856,-3.4815,-240460602.29277802,-3.59954,608099971.3083414,1000000000.0,1000000000.0,52.7,-79.90706,2021-05-10T00:13:57.214Z,0.148183,7045.41082,2017-11-29T00:00:00.000Z,,2024-09-01T18:04:27.964Z
bitcoin-cash,bch,Bitcoin Cash,https://coin-images.coingecko.com/coins/images/780/large/bitcoin-cash-circle.png?1696501932,318.27,6274091534,19,6669529141,107549308,323.94,316.16,-3.952582481037325,-1.22666,-75932447.81053352,-1.19578,19754906.1466508,21000000.0,21000000.0,3785.82,-91.61066,2017-12-20T00:00:00.000Z,76.93,312.82378,2018-12-16T00:00:00.000Z,,2024-09-01T18:04:26.446Z
polkadot,dot,Polkadot,https://coin-images.coingecko.com/coins/images/12171/large/polkadot.png?1696512008,4.14,5806811962,20,6140793872,107413097,4.26,4.11,-0.11100959486125639,-2.61423,-161784724.443182,-2.7106,1407384498.06848,1488330973.81871,,54.98,-92.48665,2021-11-04T14:10:09.301Z,2.7,53.141,2020-08-20T05:48:11.359Z,,2024-09-01T18:04:30.255Z
dai,dai,Dai,https://coin-images.coingecko.com/coins/images/9956/large/Badge_Dai.png?1696509996,1.0,5340799400,21,5340799400,70702007,1.004,0.997016,0.00099555,0.09964,-6359311.300180435,-0.11893,5344643619.78945,5344643619.78945,,1.22,-17.95734,2020-03-13T03:02:50.373Z,0.88196,13.38872,2023-03-11T07:50:50.514Z,,2024-09-01T18:04:26.920Z
leo-token,leo,LEO Token,https://coin-images.coingecko.com/coins/images/8418/large/leo-token.png?1696508607,5.73,5313811571,22,5656240971,523797,5.87,5.72,-0.045506237673789585,-0.78838,-83815756.57869339,-1.55283,925593004.9,985239504.0,,8.14,-29.26534,2022-02-08T17:40:10.285Z,0.799859,619.44006,2019-12-24T15:14:35.376Z,,2024-09-01T18:04:28.797Z
litecoin,ltc,Litecoin,https://coin-images.coingecko.com/coins/images/2/large/litecoin.png?1696501400,64.52,4830708355,23,5415706473,231487031,65.4,63.89,-0.6990523700321205,-1.07182,-55845923.81891441,-1.14285,74926420.7334713,84000000.0,84000000.0,410.26,-84.30047,2021-05-10T03:13:07.904Z,1.15,5506.41365,2015-01-14T00:00:00.000Z,,2024-09-01T18:04:29.464Z
near,near,NEAR Protocol,https://coin-images.coingecko.com/coins/images/10365/large/near.jpg?1696510367,3.94,4352933145,24,4651985513,125772895,4.07,3.91,-0.06189969401063378,-1.54505,-79758506.61763287,-1.79932,1107181322.94878,1183246170.6779,,20.44,-80.72729,2022-01-16T22:09:45.873Z,0.526762,647.77164,2020-11-04T16:09:15.137Z,,2024-09-01T18:04:29.771Z
uniswap,uni,Uniswap,https://coin-images.coingecko.com/coins/images/12504/large/uniswap-logo.png?1720676669,5.69,4283532787,25,5682836579,101442569,6.07,5.67,-0.28187762230803326,-4.7164,-222283971.1563635,-4.93327,753766667.0,1000000000.0,1000000000.0,44.92,-87.33471,2021-05-03T05:25:04.822Z,1.03,452.23881,2020-09-17T01:20:38.214Z,,2024-09-01T18:04:32.460Z
wrapped-eeth,weeth,Wrapped eETH,https://coin-images.coingecko.com/coins/images/33033/large/weETH.png?1701438396,2589.89,4003669283,26,4003669283,13637778,2641.07,2562.32,-32.97672895811456,-1.25728,-67470542.30494642,-1.65729,1548754.3354535,1548754.3354535,,4196.87,-38.5645,2024-03-13T08:29:59.938Z,2231.18,15.56102,2024-01-08T03:35:28.624Z,,2024-09-01T18:04:23.383Z
kaspa,kas,Kaspa,https://coin-images.coingecko.com/coins/images/25751/large/kaspa-icon-exchanges.png?1696524837,0.159823,3920699921,27,3920801431,32308236,0.164667,0.158219,-0.004844573658646267,-2.94204,-116853527.0328741,-2.89417,24589100148.0088,24589736777.2902,28704026601.0,0.207411,-23.2697,2024-08-01T00:40:47.164Z,0.00017105,92941.50104,2022-05-26T14:42:59.316Z,,2024-09-01T18:04:29.870Z
matic-network,matic,Polygon,https://coin-images.coingecko.com/coins/images/4713/large/polygon.png?1698233745,0.40668,3771665568,28,4063006029,163634679,0.422194,0.403689,-0.013049737560055232,-3.10908,-124287538.00537252,-3.19017,9282943566.203985,10000000000.0,10000000000.0,2.92,-86.08047,2021-12-27T02:08:34.307Z,0.00314376,12812.24735,2019-05-10T00:00:00.000Z,"{'times': 153.6310026662196, 'currency': 'usd', 'percentage': 15363.100266621957}",2024-09-01T18:04:29.920Z
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,7.31,3426590049,29,3813102564,47056657,7.57,7.24,-0.1836335050545186,-2.45068,-85653922.11982965,-2.43872,469300624.071087,522236797.311626,,700.65,-98.95745,2021-05-10T16:05:53.653Z,2.87,154.95775,2023-09-22T00:29:57.369Z,,2024-09-01T18:04:28.556Z
